BRAND,MODEL,VARIANT,MPG,TRANSMISSION,DOORS,SUBMODEL,MSRP
Ford,F-350 Super Duty,King Ranch 4dr Crew Cab 4WD LB (6.2L 8cyl 6A),Highway:;City:,AUTOMATIC,4,F-350 Super Duty Crew Cab,53805
Ford,F-350 Super Duty,XL 4dr Crew Cab LB (6.2L 8cyl 6A),Highway:;City:,AUTOMATIC,4,F-350 Super Duty Crew Cab,34730
Ford,F-450 Super Duty,XL 4dr Crew Cab 4WD LB DRW (6.7L 8cyl Turbodiesel 6A),Highway:;City:,AUTOMATIC,4,F-450 Super Duty Crew Cab,50560
Ford,F-450 Super Duty,Lariat 4dr Crew Cab 4WD LB DRW (6.7L 8cyl Turbodiesel 6A),Highway:;City:,AUTOMATIC,4,F-450 Super Duty Crew Cab,61445
Ford,F-450 Super Duty,Platinum 4dr Crew Cab 4WD LB DRW (6.7L 8cyl Turbodiesel 6A),Highway:;City:,AUTOMATIC,4,F-450 Super Duty Crew Cab,67530
Ford,F-450 Super Duty,King Ranch 4dr Crew Cab 4WD LB DRW (6.7L 8cyl Turbodiesel 6A),Highway:;City:,AUTOMATIC,4,F-450 Super Duty Crew Cab,66835
Ford,F-450 Super Duty,XLT 4dr Crew Cab 4WD LB DRW (6.7L 8cyl Turbodiesel 6A),Highway:;City:,AUTOMATIC,4,F-450 Super Duty Crew Cab,55390
Ford,Fiesta,Titanium 4dr Sedan (1.6L 4cyl 5M),Highway:36;City:28,MANUAL,4,Fiesta Sedan,18300
Ford,Fiesta,ST 4dr Hatchback (1.6L 4cyl Turbo 6M),Highway:35;City:26,MANUAL,4,Fiesta,21400
Ford,Fiesta,S 4dr Hatchback (1.6L 4cyl 5M),Highway:36;City:28,MANUAL,4,Fiesta Hatchback,14600
Ford,Fiesta,Titanium 4dr Hatchback (1.6L 4cyl 5M),Highway:36;City:28,MANUAL,4,Fiesta Hatchback,18800
Ford,Fiesta,SE 4dr Sedan (1.6L 4cyl 5M),Highway:36;City:28,MANUAL,4,Fiesta Sedan,15580
Ford,Fiesta,S 4dr Sedan (1.6L 4cyl 5M),Highway:36;City:28,MANUAL,4,Fiesta Sedan,14100
Ford,Fiesta,SE 4dr Hatchback (1.6L 4cyl 5M),Highway:36;City:28,MANUAL,4,Fiesta Hatchback,16080
Ford,Focus,S 4dr Sedan (2.0L 4cyl 5M),Highway:36;City:26,MANUAL,4,Focus Sedan,16810
Ford,Focus,Titanium 4dr Sedan (2.0L 4cyl 6AM),Highway:37;City:26,AUTOMATED MANUAL,4,Focus Sedan,23565
Ford,Focus,SE 4dr Hatchback (2.0L 4cyl 5M),Highway:36;City:26,MANUAL,4,Focus Hatchback,19115
Ford,Focus,Titanium 4dr Hatchback (2.0L 4cyl 6AM),Highway:37;City:26,AUTOMATED MANUAL,4,Focus Hatchback,24065
Ford,Focus,SE 4dr Sedan (2.0L 4cyl 5M),Highway:36;City:26,MANUAL,4,Focus Sedan,18615
Ford,Focus,Electric 4dr Hatchback (electric DD),Highway:99;City:110,DIRECT DRIVE,4,Focus Electric,29170
Ford,Focus ST,4dr Hatchback w/EcoBoost (2.0L 4cyl Turbo 6M),Highway:32;City:23,MANUAL,4,Focus ST Hatchback,24115
Ford,Fusion,S 4dr Sedan (2.5L 4cyl 6A),Highway:34;City:22,AUTOMATIC,4,Fusion Sedan,21970
Ford,Fusion,SE 4dr Sedan (2.5L 4cyl 6A),Highway:34;City:22,AUTOMATIC,4,Fusion Sedan,23935
Ford,Fusion,Titanium 4dr Sedan w/EcoBoost (2.0L 4cyl Turbo 6A),Highway:33;City:22,AUTOMATIC,4,Fusion Sedan,30600
Ford,Fusion,Titanium 4dr Sedan AWD w/EcoBoost (2.0L 4cyl Turbo 6A),Highway:31;City:22,AUTOMATIC,4,Fusion Sedan,32600
Ford,Fusion Energi,Titanium 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),Highway:;City:,AUTOMATIC,4,Fusion Energi Sedan,36500
Ford,Fusion Energi,SE Luxury 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),Highway:;City:,AUTOMATIC,4,Fusion Energi Sedan,34700
Ford,Fusion Hybrid,SE 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),Highway:41;City:44,AUTOMATIC,4,Fusion Hybrid Sedan,27280
Ford,Fusion Hybrid,Titanium 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),Highway:41;City:44,AUTOMATIC,4,Fusion Hybrid Sedan,32600
Ford,Fusion Hybrid,S 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),Highway:41;City:44,AUTOMATIC,4,Fusion Hybrid Sedan,26270
Ford,Mustang,GT 2dr Coupe (5.0L 8cyl 6M),Highway:26;City:15,MANUAL,2,Mustang Coupe,31210
Ford,Mustang,V6 Premium 2dr Coupe (3.7L 6cyl 6M),Highway:29;City:19,MANUAL,2,Mustang Coupe,26610
Ford,Mustang,GT Premium 2dr Coupe (5.0L 8cyl 6M),Highway:26;City:15,MANUAL,2,Mustang Coupe,35310
Ford,Mustang,V6 2dr Coupe (3.7L 6cyl 6M),Highway:29;City:19,MANUAL,2,Mustang Coupe,22510
Ford,Shelby GT500,2dr Coupe (5.8L 8cyl S/C 6M),Highway:24;City:15,MANUAL,2,Shelby GT500 Coupe,55110
Honda,Accord,EX-L V-6 4dr Sedan (3.5L 6cyl 6A),Highway:34;City:21,AUTOMATIC,4,Accord Sedan,30345
Honda,Accord,EX-L 4dr Sedan (2.4L 4cyl CVT),Highway:36;City:27,AUTOMATIC,4,Accord Sedan,28270
Honda,Accord,LX 4dr Sedan (2.4L 4cyl 6M),Highway:34;City:24,MANUAL,4,Accord Sedan,21955
Honda,Accord,LX 4dr Sedan (2.4L 4cyl CVT),Highway:36;City:27,AUTOMATIC,4,Accord Sedan,22755
Honda,Accord,EX 4dr Sedan (2.4L 4cyl CVT),Highway:36;City:27,AUTOMATIC,4,Accord Sedan,25680
Honda,Accord,EX-L V6 w/Navigation 4dr Sedan (3.5L 6cyl 6A),Highway:34;City:21,AUTOMATIC,4,Accord Sedan,32120
Honda,Accord,EX-L w/Navigation 4dr Sedan (2.4L 4cyl CVT),Highway:36;City:27,AUTOMATIC,4,Accord Sedan,30045
Honda,Accord,Sport 4dr Sedan (2.4L 4cyl CVT),Highway:34;City:26,AUTOMATIC,4,Accord Sedan,24515
Honda,Accord,Sport 4dr Sedan (2.4L 4cyl 6M),Highway:34;City:24,MANUAL,4,Accord Sedan,23715
Honda,Accord,EX 4dr Sedan (2.4L 4cyl 6M),Highway:34;City:24,MANUAL,4,Accord Sedan,24880
Honda,Accord,Touring V-6 4dr Sedan (3.5L 6cyl 6A),Highway:34;City:21,AUTOMATIC,4,Accord Sedan,33480
Honda,Accord Hybrid,EX-L 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),Highway:45;City:50,AUTOMATIC,4,Accord Hybrid Sedan,31905
Honda,Accord Hybrid,4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),Highway:45;City:50,AUTOMATIC,4,Accord Hybrid Sedan,29155
Honda,Accord Hybrid,Touring 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),Highway:45;City:50,AUTOMATIC,4,Accord Hybrid Sedan,34905
Honda,Accord Plug-In Hybrid,4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),Highway:46;City:47,AUTOMATIC,4,Accord Plug-In Hybrid Sedan,39780
Honda,CR-V,EX-L 4dr SUV AWD (2.4L 4cyl 5A),Highway:30;City:22,AUTOMATIC,4,CR-V SUV,29120
Honda,CR-V,LX 4dr SUV (2.4L 4cyl 5A),Highway:31;City:23,AUTOMATIC,4,CR-V SUV,23120
Honda,CR-V,EX-L 4dr SUV (2.4L 4cyl 5A),Highway:31;City:23,AUTOMATIC,4,CR-V SUV,27870
Honda,CR-V,EX-L w/Navigation 4dr SUV (2.4L 4cyl 5A),Highway:31;City:23,AUTOMATIC,4,CR-V SUV,29370
Honda,CR-V,EX-L w/Rear Entertainment 4dr SUV (2.4L 4cyl 5A),Highway:31;City:23,AUTOMATIC,4,CR-V SUV,28570
Honda,CR-V,EX-L w/Navigation 4dr SUV AWD (2.4L 4cyl 5A),Highway:30;City:22,AUTOMATIC,4,CR-V SUV,30620
Honda,CR-V,LX 4dr SUV AWD (2.4L 4cyl 5A),Highway:30;City:22,AUTOMATIC,4,CR-V SUV,24370
Honda,CR-V,EX-L w/Rear Entertainment 4dr SUV AWD (2.4L 4cyl 5A),Highway:30;City:22,AUTOMATIC,4,CR-V SUV,29820
Honda,CR-V,EX 4dr SUV (2.4L 4cyl 5A),Highway:31;City:23,AUTOMATIC,4,CR-V SUV,25220
Honda,CR-V,EX 4dr SUV AWD (2.4L 4cyl 5A),Highway:30;City:22,AUTOMATIC,4,CR-V SUV,26470
Honda,Civic,EX 4dr Sedan (1.8L 4cyl CVT),Highway:39;City:30,AUTOMATIC,4,Civic Sedan,21090
Honda,Civic,EX-L w/Navigation 4dr Sedan (1.8L 4cyl CVT),Highway:39;City:30,AUTOMATIC,4,Civic Sedan,24240
Honda,Civic,EX-L w/Navigation 2dr Coupe (1.8L 4cyl CVT),Highway:38;City:29,AUTOMATIC,2,Civic Coupe,24040
Honda,Civic,EX-L 4dr Sedan (1.8L 4cyl CVT),Highway:39;City:30,AUTOMATIC,4,Civic Sedan,22740
Honda,Civic,LX 2dr Coupe (1.8L 4cyl 5M),Highway:36;City:28,MANUAL,2,Civic Coupe,18190
Honda,Civic,LX 4dr Sedan (1.8L 4cyl CVT),Highway:39;City:30,AUTOMATIC,4,Civic Sedan,19190
Honda,Civic,LX 2dr Coupe (1.8L 4cyl CVT),Highway:39;City:30,AUTOMATIC,2,Civic Coupe,18990
Honda,Civic,EX 2dr Coupe (1.8L 4cyl 5M),Highway:36;City:28,MANUAL,2,Civic Coupe,20290
Honda,Civic,EX-L 2dr Coupe (1.8L 4cyl CVT),Highway:38;City:29,AUTOMATIC,2,Civic Coupe,22540
Honda,Civic,HF 4dr Sedan (1.8L 4cyl CVT),Highway:41;City:31,AUTOMATIC,4,Civic Sedan,19940
Honda,Civic,EX 2dr Coupe (1.8L 4cyl CVT),Highway:38;City:29,AUTOMATIC,2,Civic Coupe,21090
Honda,Civic,LX 4dr Sedan (1.8L 4cyl 5M),Highway:36;City:28,MANUAL,4,Civic Sedan,18390
Honda,Civic,Si 2dr Coupe (2.4L 4cyl 6M),Highway:31;City:22,MANUAL,2,Civic Si,22790
Honda,Civic,Si 4dr Sedan (2.4L 4cyl 6M),Highway:31;City:22,MANUAL,4,Civic Si,22990
Honda,Crosstour,EX-L 4dr Hatchback AWD (3.5L 6cyl 6A),Highway:28;City:19,AUTOMATIC,4,Crosstour Hatchback,35140
Honda,Crosstour,EX-L 4dr Hatchback (3.5L 6cyl 6A),Highway:30;City:20,AUTOMATIC,4,Crosstour Hatchback,33690
Honda,Crosstour,EX 4dr Hatchback (3.5L 6cyl 6A),Highway:30;City:20,AUTOMATIC,4,Crosstour Hatchback,31040
Honda,Crosstour,EX-L w/Navigation 4dr Hatchback (2.4L 4cyl 5A),Highway:31;City:22,AUTOMATIC,4,Crosstour Hatchback,33165
Honda,Crosstour,EX-L 4dr Hatchback (2.4L 4cyl 5A),Highway:31;City:22,AUTOMATIC,4,Crosstour Hatchback,31065
Honda,Crosstour,EX-L w/Navigation 4dr Hatchback (3.5L 6cyl 6A),Highway:30;City:20,AUTOMATIC,4,Crosstour Hatchback,35790
Honda,Crosstour,EX 4dr Hatchback (2.4L 4cyl 5A),Highway:31;City:22,AUTOMATIC,4,Crosstour Hatchback,27380
Honda,Crosstour,EX-L w/Navigation 4dr Hatchback AWD (3.5L 6cyl 6A),Highway:28;City:19,AUTOMATIC,4,Crosstour Hatchback,37240
Honda,Odyssey,EX-L w/Rear Entertainment 4dr Minivan (3.5L 6cyl 6A),Highway:28;City:19,AUTOMATIC,4,Odyssey Minivan,37225
Honda,Odyssey,Touring Elite 4dr Minivan (3.5L 6cyl 6A),Highway:28;City:19,AUTOMATIC,4,Odyssey Minivan,44450
Honda,Odyssey,EX 4dr Minivan (3.5L 6cyl 6A),Highway:28;City:19,AUTOMATIC,4,Odyssey Minivan,32125
Honda,Odyssey,LX 4dr Minivan (3.5L 6cyl 6A),Highway:28;City:19,AUTOMATIC,4,Odyssey Minivan,28825
Honda,Odyssey,EX-L w/Navigation 4dr Minivan (3.5L 6cyl 6A),Highway:28;City:19,AUTOMATIC,4,Odyssey Minivan,37625
Honda,Odyssey,Touring 4dr Minivan (3.5L 6cyl 6A),Highway:28;City:19,AUTOMATIC,4,Odyssey Minivan,41880
Honda,Odyssey,EX-L 4dr Minivan (3.5L 6cyl 6A),Highway:28;City:19,AUTOMATIC,4,Odyssey Minivan,35625
Honda,Pilot,Touring w/Navigation and Rear Entertainment 4dr SUV (3.5L 6cyl 5A),Highway:25;City:18,AUTOMATIC,4,Pilot SUV,39820
Honda,Pilot,EX-L w/Rear Entertainment 4dr SUV 4WD (3.5L 6cyl 5A),Highway:24;City:17,AUTOMATIC,4,Pilot SUV,38370
Honda,Pilot,EX-L w/Navigation 4dr SUV (3.5L 6cyl 5A),Highway:25;City:18,AUTOMATIC,4,Pilot SUV,37170
Honda,Pilot,Touring w/Navigation and Rear Entertainment 4dr SUV 4WD (3.5L 6cyl 5A),Highway:24;City:17,AUTOMATIC,4,Pilot SUV,41420
Honda,Pilot,EX-L w/Navigation 4dr SUV 4WD (3.5L 6cyl 5A),Highway:24;City:17,AUTOMATIC,4,Pilot SUV,38770
Honda,Pilot,EX 4dr SUV (3.5L 6cyl 5A),Highway:25;City:18,AUTOMATIC,4,Pilot SUV,31920
Honda,Pilot,EX-L 4dr SUV 4WD (3.5L 6cyl 5A),Highway:24;City:17,AUTOMATIC,4,Pilot SUV,36770
Honda,Pilot,EX 4dr SUV 4WD (3.5L 6cyl 5A),Highway:24;City:17,AUTOMATIC,4,Pilot SUV,33520
Honda,Pilot,EX-L 4dr SUV (3.5L 6cyl 5A),Highway:25;City:18,AUTOMATIC,4,Pilot SUV,35170
Honda,Pilot,LX 4dr SUV (3.5L 6cyl 5A),Highway:25;City:18,AUTOMATIC,4,Pilot SUV,29670
Honda,Pilot,EX-L w/Rear Entertainment 4dr SUV (3.5L 6cyl 5A),Highway:25;City:18,AUTOMATIC,4,Pilot SUV,36770
Honda,Pilot,LX 4dr SUV 4WD (3.5L 6cyl 5A),Highway:24;City:17,AUTOMATIC,4,Pilot SUV,31270
Hyundai,Accent,SE 4dr Hatchback (1.6L 4cyl 6A),Highway:37;City:27,AUTOMATIC,4,Accent Hatchback,17395
Hyundai,Accent,GS 4dr Hatchback (1.6L 4cyl 6M),Highway:38;City:27,MANUAL,4,Accent Hatchback,14895
Hyundai,Accent,SE 4dr Hatchback (1.6L 4cyl 6M),Highway:38;City:27,MANUAL,4,Accent Hatchback,16395
Hyundai,Accent,GS 4dr Hatchback (1.6L 4cyl 6A),Highway:37;City:27,AUTOMATIC,4,Accent Hatchback,16095
Hyundai,Azera,Limited 4dr Sedan (3.3L 6cyl 6A),Highway:29;City:19,AUTOMATIC,4,Azera Sedan,34750
Hyundai,Azera,4dr Sedan (3.3L 6cyl 6A),Highway:29;City:19,AUTOMATIC,4,Azera Sedan,31000
Hyundai,Elantra,Sport PZEV 4dr Sedan (2.0L 4cyl 6A),Highway:35;City:24,AUTOMATIC,4,Elantra Sedan,22700
Hyundai,Elantra,Limited PZEV 4dr Sedan (1.8L 4cyl 6A),Highway:37;City:27,AUTOMATIC,4,Elantra Sedan,21650
Hyundai,Elantra,SE 4dr Sedan (1.8L 4cyl 6A),Highway:38;City:28,AUTOMATIC,4,Elantra Sedan,18200
Hyundai,Elantra,Limited 4dr Sedan (1.8L 4cyl 6A),Highway:37;City:27,AUTOMATIC,4,Elantra Sedan,21650
Hyundai,Elantra,Sport 4dr Sedan (2.0L 4cyl 6A),Highway:35;City:24,AUTOMATIC,4,Elantra Sedan,22700
Hyundai,Elantra,Sport 4dr Sedan (2.0L 4cyl 6M),Highway:34;City:24,MANUAL,4,Elantra Sedan,21700
Hyundai,Elantra,SE 4dr Sedan (1.8L 4cyl 6M),Highway:37;City:27,MANUAL,4,Elantra Sedan,17200
Hyundai,Elantra Coupe,PZEV 2dr Coupe (2.0L 4cyl 6A),Highway:34;City:24,AUTOMATIC,2,Elantra Coupe,19600
Hyundai,Elantra Coupe,2dr Coupe (2.0L 4cyl 6A),Highway:34;City:24,AUTOMATIC,2,Elantra Coupe,19600
Hyundai,Equus,Signature 4dr Sedan (5.0L 8cyl 8A),Highway:23;City:15,AUTOMATIC,4,Equus Sedan,61250
Hyundai,Equus,Ultimate 4dr Sedan (5.0L 8cyl 8A),Highway:23;City:15,AUTOMATIC,4,Equus Sedan,68500
Hyundai,Genesis Coupe,2.0T Premium 2dr Coupe (2.0L 4cyl Turbo 8A),Highway:27;City:17,AUTOMATIC,2,Genesis Coupe,29300
Hyundai,Genesis Coupe,2.0T 2dr Coupe (2.0L 4cyl Turbo 8A),Highway:27;City:17,AUTOMATIC,2,Genesis Coupe,26350
Hyundai,Genesis Coupe,3.8 Ultimate 2dr Coupe (3.8L 6cyl 8A),Highway:25;City:16,AUTOMATIC,2,Genesis Coupe,34600
Hyundai,Genesis Coupe,3.8 R-Spec 2dr Coupe (3.8L 6cyl 6M),Highway:24;City:16,MANUAL,2,Genesis Coupe,29350
Hyundai,Genesis Coupe,3.8 Grand Touring 2dr Coupe w/Tan Leather (3.8L 6cyl 8A),Highway:25;City:16,AUTOMATIC,2,Genesis Coupe,32150
Hyundai,Genesis Coupe,3.8 Grand Touring 2dr Coupe w/Black Leather (3.8L 6cyl 8A),Highway:25;City:16,AUTOMATIC,2,Genesis Coupe,32150
Hyundai,Genesis Coupe,3.8 Ultimate 2dr Coupe (3.8L 6cyl 6M),Highway:24;City:16,MANUAL,2,Genesis Coupe,33400
Hyundai,Genesis Coupe,2.0T R-Spec 2dr Coupe (2.0L 4cyl Turbo 6M),Highway:27;City:19,MANUAL,2,Genesis Coupe,27200
Hyundai,Santa Fe,Limited 4dr SUV (3.3L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Santa Fe SUV,33800
Hyundai,Santa Fe,Limited 4dr SUV AWD w/19in. wheels (3.3L 6cyl 6A),Highway:24;City:18,AUTOMATIC,4,Santa Fe SUV,35750
Hyundai,Santa Fe,"Limited 4dr SUV AWD w/Saddle Interior, 19in. wheels (3.3L 6cyl 6A)",Highway:24;City:18,AUTOMATIC,4,Santa Fe SUV,35750
Hyundai,Santa Fe,Limited 4dr SUV w/19in. wheels (3.3L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Santa Fe SUV,34000
Hyundai,Santa Fe,GLS 4dr SUV AWD (3.3L 6cyl 6A),Highway:24;City:18,AUTOMATIC,4,Santa Fe SUV,31650
Hyundai,Santa Fe,GLS 4dr SUV (3.3L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Santa Fe SUV,29900
Hyundai,Santa Fe,"Limited 4dr SUV w/Saddle Interior, 19in. wheels (3.3L 6cyl 6A)",Highway:25;City:18,AUTOMATIC,4,Santa Fe SUV,34000
Hyundai,Santa Fe,Limited 4dr SUV AWD (3.3L 6cyl 6A),Highway:24;City:18,AUTOMATIC,4,Santa Fe SUV,35550
Hyundai,Santa Fe,Limited 4dr SUV w/Saddle Interior (3.3L 6cyl 6A),Highway:25;City:18,AUTOMATIC,4,Santa Fe SUV,33800
Hyundai,Santa Fe,Limited 4dr SUV AWD w/Saddle Interior (3.3L 6cyl 6A),Highway:24;City:18,AUTOMATIC,4,Santa Fe SUV,35550
Hyundai,Sonata Hybrid,4dr Sedan (2.4L 4cyl gas/electric hybrid 6A),Highway:40;City:36,AUTOMATIC,4,Sonata Hybrid Sedan,26000
Hyundai,Sonata Hybrid,Limited 4dr Sedan (2.4L 4cyl gas/electric hybrid 6A),Highway:40;City:36,AUTOMATIC,4,Sonata Hybrid Sedan,30750
Hyundai,Tucson,Limited 4dr SUV (2.4L 4cyl 6A),Highway:28;City:21,AUTOMATIC,4,Tucson SUV,26200
Hyundai,Tucson,GLS 4dr SUV (2.0L 4cyl 6A),Highway:29;City:23,AUTOMATIC,4,Tucson SUV,21450
Hyundai,Tucson,Limited PZEV 4dr SUV AWD (2.4L 4cyl 6A),Highway:25;City:20,AUTOMATIC,4,Tucson SUV,27700
Hyundai,Tucson,Limited 4dr SUV AWD (2.4L 4cyl 6A),Highway:25;City:20,AUTOMATIC,4,Tucson SUV,27700
Hyundai,Tucson,SE 4dr SUV (2.4L 4cyl 6A),Highway:28;City:21,AUTOMATIC,4,Tucson SUV,23500
Hyundai,Tucson,GLS 4dr SUV AWD (2.0L 4cyl 6A),Highway:25;City:21,AUTOMATIC,4,Tucson SUV,22950
Hyundai,Tucson,SE PZEV 4dr SUV AWD (2.4L 4cyl 6A),Highway:25;City:20,AUTOMATIC,4,Tucson SUV,25000
Hyundai,Tucson,SE 4dr SUV AWD (2.4L 4cyl 6A),Highway:25;City:20,AUTOMATIC,4,Tucson SUV,25000
Hyundai,Tucson,Walking Dead Edition 4dr SUV AWD (2.4L 4cyl 6A),Highway:25;City:20,AUTOMATIC,4,Tucson SUV,28900
Infiniti,Q50,Premium 4dr Sedan AWD (3.7L 6cyl 7A),Highway:27;City:19,AUTOMATIC,4,Q50 Sedan,41800
Infiniti,Q50,Hybrid Premium 4dr Sedan (3.5L 6cyl gas/electric hybrid 7A),Highway:36;City:29,AUTOMATIC,4,Q50 Hybrid,44400
Infiniti,Q50,Hybrid Sport 4dr Sedan (3.5L 6cyl gas/electric hybrid 7A),Highway:36;City:29,AUTOMATIC,4,Q50 Hybrid,46800
Infiniti,Q50,Premium 4dr Sedan (3.7L 6cyl 7A),Highway:29;City:20,AUTOMATIC,4,Q50 Sedan,40000
Infiniti,Q50,Sport 4dr Sedan AWD (3.7L 6cyl 7A),Highway:27;City:19,AUTOMATIC,4,Q50 Sedan,45450
Infiniti,Q50,Hybrid Premium 4dr Sedan AWD (3.5L 6cyl gas/electric hybrid 7A),Highway:35;City:28,AUTOMATIC,4,Q50 Hybrid,46200
Infiniti,Q50,4dr Sedan (3.7L 6cyl 7A),Highway:29;City:20,AUTOMATIC,4,Q50 Sedan,37150
Infiniti,Q50,Sport 4dr Sedan (3.7L 6cyl 7A),Highway:29;City:20,AUTOMATIC,4,Q50 Sedan,43650
Infiniti,Q50,4dr Sedan AWD (3.7L 6cyl 7A),Highway:27;City:19,AUTOMATIC,4,Q50 Sedan,38950
Infiniti,Q50,Hybrid Sport 4dr Sedan AWD (3.5L 6cyl gas/electric hybrid 7A),Highway:35;City:28,AUTOMATIC,4,Q50 Hybrid,48600
Infiniti,QX60,4dr SUV (3.5L 6cyl CVT),Highway:26;City:20,AUTOMATIC,4,QX60 SUV,42100
Infiniti,QX60,4dr SUV AWD (3.5L 6cyl CVT),Highway:25;City:19,AUTOMATIC,4,QX60 SUV,43500
Infiniti,QX70,4dr SUV AWD (3.7L 6cyl 7A),Highway:22;City:16,AUTOMATIC,4,QX70 SUV,47300
Infiniti,QX70,4dr SUV (3.7L 6cyl 7A),Highway:24;City:17,AUTOMATIC,4,QX70 SUV,45850
Infiniti,QX70,4dr SUV AWD (5.0L 8cyl 7A),Highway:20;City:14,AUTOMATIC,4,QX70 SUV,62400
Infiniti,QX80,4dr SUV 4WD (5.6L 8cyl 7A),Highway:20;City:14,AUTOMATIC,4,QX80 SUV,65800
Infiniti,QX80,4dr SUV (5.6L 8cyl 7A),Highway:20;City:14,AUTOMATIC,4,QX80 SUV,62700
Jaguar,F-TYPE,V8 S 2dr Convertible (5.0L 8cyl S/C 8A),Highway:23;City:16,AUTOMATIC,2,F-TYPE Convertible,92000
Jaguar,F-TYPE,S 2dr Convertible (3.0L 6cyl S/C 8A),Highway:27;City:19,AUTOMATIC,2,F-TYPE Convertible,81000
Jaguar,F-TYPE,2dr Convertible (3.0L 6cyl S/C 8A),Highway:28;City:20,AUTOMATIC,2,F-TYPE Convertible,69000
Jaguar,XF,Supercharged 4dr Sedan (5.0L 8cyl S/C 8A),Highway:23;City:15,AUTOMATIC,4,XF Sedan,68100
Jaguar,XF,4dr Sedan AWD (3.0L 6cyl S/C 8A),Highway:26;City:16,AUTOMATIC,4,XF Sedan,53000
Jaguar,XF,4dr Sedan (2.0L 4cyl Turbo 8A),Highway:30;City:19,AUTOMATIC,4,XF Sedan,46975
Jaguar,XF,4dr Sedan (3.0L 6cyl S/C 8A),Highway:28;City:17,AUTOMATIC,4,XF Sedan,50500
Jaguar,XJ,XJL Supercharged 4dr Sedan (5.0L 8cyl S/C 8A),Highway:23;City:15,AUTOMATIC,4,XJ Sedan,93600
Jaguar,XJ,4dr Sedan (3.0L 6cyl S/C 8A),Highway:27;City:18,AUTOMATIC,4,XJ Sedan,74200
Jaguar,XJ,XJR LWB 4dr Sedan (5.0L 8cyl S/C 8A),Highway:23;City:15,AUTOMATIC,4,XJ XJR LWB,119000
Jaguar,XJ,XJL Portfolio 4dr Sedan AWD (3.0L 6cyl S/C 8A),Highway:24;City:16,AUTOMATIC,4,XJ Sedan,84700
Jaguar,XJ,4dr Sedan AWD (3.0L 6cyl S/C 8A),Highway:24;City:16,AUTOMATIC,4,XJ Sedan,77700
Jaguar,XJ,XJR 4dr Sedan (5.0L 8cyl S/C 8A),Highway:23;City:15,AUTOMATIC,4,XJ XJR,116000
Jaguar,XJ,Supercharged 4dr Sedan (5.0L 8cyl S/C 8A),Highway:23;City:15,AUTOMATIC,4,XJ Sedan,90600
Jaguar,XJ,XJL Portfolio 4dr Sedan (3.0L 6cyl S/C 8A),Highway:25;City:16,AUTOMATIC,4,XJ Sedan,81200
Jeep,Cherokee,Limited 4dr SUV (2.4L 4cyl 9A),Highway:31;City:22,AUTOMATIC,4,Cherokee SUV,27995
Jeep,Cherokee,Trailhawk 4dr SUV 4WD (2.4L 4cyl 9A),Highway:23;City:21,AUTOMATIC,4,Cherokee SUV,29495
Jeep,Cherokee,Latitude 4dr SUV 4WD (2.4L 4cyl 9A),Highway:28;City:21,AUTOMATIC,4,Cherokee SUV,26495
Jeep,Cherokee,Sport 4dr SUV (2.4L 4cyl 9A),Highway:31;City:22,AUTOMATIC,4,Cherokee SUV,22995
Jeep,Cherokee,Latitude 4dr SUV (2.4L 4cyl 9A),Highway:31;City:22,AUTOMATIC,4,Cherokee SUV,24495
Jeep,Cherokee,Sport 4dr SUV 4WD (2.4L 4cyl 9A),Highway:28;City:21,AUTOMATIC,4,Cherokee SUV,24995
Jeep,Cherokee,Limited 4dr SUV 4WD (2.4L 4cyl 9A),Highway:28;City:21,AUTOMATIC,4,Cherokee SUV,29995
Jeep,Compass,Limited 4dr SUV 4WD (2.4L 4cyl 6A),Highway:27;City:21,AUTOMATIC,4,Compass SUV,27995
Jeep,Compass,Sport 4dr SUV (2.0L 4cyl 5M),Highway:30;City:23,MANUAL,4,Compass SUV,18695
Jeep,Compass,Sport 4dr SUV 4WD (2.4L 4cyl 5M),Highway:28;City:23,MANUAL,4,Compass SUV,20695
Jeep,Compass,Latitude 4dr SUV 4WD (2.4L 4cyl 6A),Highway:27;City:21,AUTOMATIC,4,Compass SUV,24495
Jeep,Compass,Latitude 4dr SUV (2.0L 4cyl 6A),Highway:28;City:21,AUTOMATIC,4,Compass SUV,22495
Jeep,Compass,Limited 4dr SUV (2.4L 4cyl 6A),Highway:28;City:21,AUTOMATIC,4,Compass SUV,25995
Jeep,Grand Cherokee,Overland 4dr SUV (3.6L 6cyl 8A),Highway:25;City:17,AUTOMATIC,4,Grand Cherokee SUV,43195
Jeep,Grand Cherokee,Laredo 4dr SUV 4WD (3.6L 6cyl 8A),Highway:24;City:17,AUTOMATIC,4,Grand Cherokee SUV,31395
